People love to belittle weed smokers... I don't get that... at all.	0.98	0.0	0.0	0.02
:-D	1.0	0.0	0.0	0.0
I need some herb.....	0.996	0.0	0.0	0.004
She Need To Text M\u0119 Mannnn!	0.977142857143	0.00571428571429	0.00285714285714	0.0142857142857
I so deserve it!	1.0	0.0	0.0	0.0
I need to make some calls... but I got to stick to my goal to last until Monday...	0.972	0.0	0.0	0.028
Smh... I was just thinking about black male actors and looked up that guy...	0.95125	0.0	0.00125	0.0475
EVERY nigga got that one Girl they NEVA letting Go	0.966	0.014	0.0	0.02
Stop and frisk shall be no more...	0.985	0.0	0.0	0.015
Mamma Imma Be Like Gucci When I Grow Up!	0.954	0.008	0.0	0.038
Niggas Be Crazy	0.953333333333	0.0	0.0	0.0466666666667
You type nigga my niggas a send to the store bruh won't even let you hit the weed I know this for sure bruh.	0.964	0.0072	0.0	0.0288
\u201c@LittleMsMills: @SiMoan_ ahaaha the truck driver and the boxes! Ah ah ah ah! Quarantinee\u201d lol I swear!! After WASSCE boredom \ud83d\ude11	0.9608	0.016	0.02	0.0032
Ion even feel like smoking or eating man.	0.951111111111	0.0311111111111	0.0	0.0177777777778
Badd out COMESSS	0.98	0.0133333333333	0.00666666666667	0.0
#TeamCowboys	0.98	0.0	0.0	0.02
Feeling refresh.......	0.98	0.0	0.0	0.02
Somebody call me!!!	0.98	0.02	0.0	0.0
Pizza and a film... gnight	0.98	0.0	0.00333333333333	0.0166666666667
@Savage_4_Pres \ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02 aw mane I forgot let me hurry up and finish it	1.0	0.0	0.0	0.0
Seagames hambar. LoveGame manis manis asem -Seorang Playboy	0.968888888889	0.0311111111111	0.0	0.0
Who wanna go to chillis and drink	1.0	0.0	0.0	0.0
@jaybmonroe here u go lol	0.99	0.01	0.0	0.0
I sip lean pure codeine.	0.993333333333	0.00666666666667	0.0	0.0
Lips fall off around the world...	0.974285714286	0.0	0.0	0.0257142857143
@Im_XtraGramSam hml bro	0.99	0.01	0.0	0.0
@KillaKal080 \ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02 lmao man spiiiinn	1.0	0.0	0.0	0.0
#nw #fixmylife	0.96	0.0	0.02	0.02
hey hey hey	0.953333333333	0.0133333333333	0.00666666666667	0.0266666666667
Food then work	0.96	0.04	0.0	0.0
??? Damn	0.98	0.0	0.0	0.02
let me stop before I get in trouble ;-)	1.0	0.0	0.0	0.0
@_sauud @IllXLXXXCVlll who u buy polo tees yo?	0.971428571429	0.0114285714286	0.00285714285714	0.0142857142857
Gahh damn	0.99	0.01	0.0	0.0
Trying to calm my nerves	0.984	0.0	0.0	0.016
@A_itzFranklin late September	0.99	0.0	0.0	0.01
\u201c@QuietlyStandout: Yeah I'm not drinking again or am I lol\u201d so you got drunk lol	1.0	0.0	0.0	0.0
@DeMK1992 he is gone? lord who else???	0.975	0.0	0.0	0.025
Nigga hungry AF yo gotdamn	0.984	0.012	0.004	0.0
@BoxdenFresco @thaG5 \ud83d\ude02\ud83d\ude02\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d	0.96	0.02	0.02	0.0
@MoneyMakinMoola Lmao, Just Chill Bro Cause U.O.E.N.O	0.991428571429	0.00285714285714	0.0	0.00571428571429
\ud83d\udc40	0.98	0.0	0.02	0.0
