"Morehouse going back to Augusta..."	0.986666666667	0.0	0.0	0.0133333333333
"@DrDonTaylor not as much as black folk but eh"	0.99	0.0	0.0	0.01
"Smh getting caught up in social media convos is death"	0.984	0.0	0.0	0.016
"@OldSkoolYoungin sweet tea lol"	0.98	0.0	0.0	0.02
"@_MrPotus trish"	0.96	0.0	0.0	0.04
"This song is stuck all the way in my head... smh"	0.975	0.0	0.0	0.025
"@ANNAmaeNOcake don't melt lol"	0.953333333333	0.0	0.0	0.0466666666667
"Tis a great time for a young black man in academia..."	0.975	0.0	0.00333333333333	0.0216666666667
"Gotta make a bio... don't know how to do that"	0.992727272727	0.0	0.0	0.00727272727273
"@rated_et lol yes sir I'll check them out"	0.985714285714	0.0	0.00285714285714	0.0114285714286
"Smh the sun is here"	0.988	0.0	0.0	0.012
"Life is all the more beautiful because of the anomalies..."	0.963636363636	0.0	0.0	0.0363636363636
"I don't even think I can name 3 Jordan's... and I can create some elements lol"	0.991764705882	0.0	0.00235294117647	0.00588235294118
"I still got two twitter apps on my phone cause of Kharee... but I like it"	0.990588235294	0.0	0.0	0.00941176470588
"Stop and frisk shall be no more..."	0.985	0.0	0.0	0.015
"My phone is having a seizure y'all... like the screen jumping and changing colors..."	0.97125	0.0	0.0	0.02875
"@DolfieFBaby good eve"	0.96	0.0	0.0	0.04
"@dplase nthn bruh you cool lol"	0.996	0.0	0.0	0.004
"@clontsky_12 it's additive... those msgs gonna go straight to ya legs and but bruh..."	0.952	0.0	0.0	0.048
"This is too noisy for me... I can't hear the lines like I would..."	0.97	0.0	0.0	0.03
"\"Love loves somebody\""	1.0	0.0	0.0	0.0
"Somebody BETTER email me soon"	1.0	0.0	0.0	0.0
"@iAmerican_Guy bruh when I tell you I was confused... I looked up the words to find out if there was more"	0.973333333333	0.00190476190476	0.0	0.0247619047619
"Southern Semi-urban Black Culture is the worst... that's what I grew up in"	0.981428571429	0.0	0.0	0.0185714285714
"Yes fish!"	0.993333333333	0.0	0.0	0.00666666666667
"@smodeste can't beat it here lol no way lol but ok lol"	0.976363636364	0.0	0.0	0.0236363636364
"I see some stupid tweets everyday..."	0.997142857143	0.0	0.0	0.00285714285714
"@Quit3_BaK3d what in the devil!?\"!!!!!!"	0.974285714286	0.0	0.0	0.0257142857143
"@smodeste ooop look at u"	1.0	0.0	0.0	0.0
"@DeMK1992 lol this is true last class was 09"	0.98	0.0	0.0	0.02
"@sir_semaj @DeMK1992 yyess ernest for the prompt cosign!"	0.965714285714	0.0	0.0	0.0342857142857
"@DeMK1992 @sir_semaj I will as always"	0.99	0.0	0.0	0.01
"@C_R_C_J lol riiiight"	0.98	0.0	0.0	0.02
"Might as well stay up as long as I want... I get to go back to sleep after 10"	0.984	0.0	0.0	0.016
"Smh... I was just thinking about black male actors and looked up that guy..."	0.95125	0.0	0.00125	0.0475
"My most random tweets get retweeted lol..."	0.985	0.0	0.0	0.015
"Dreams do come true... even the bad ones... lol"	0.989090909091	0.0	0.0	0.0109090909091
"@Cgutter357 me too bruh me too"	0.996	0.0	0.0	0.004
"Got some more chicken left... and it was good... might as well make some more"	0.985882352941	0.0	0.0	0.0141176470588
"\"It's a primetime for a our love\""	0.984444444444	0.0	0.0	0.0155555555556
"So some people want me to share some words"	0.966666666667	0.0	0.0	0.0333333333333
"lord my neos were born right back to back smh"	0.988	0.0	0.0	0.012
"@DariusUncensord lol ooop lol"	1.0	0.0	0.0	0.0
"@DariusUncensord I wouldn't expect anything less lol"	0.953333333333	0.0	0.0	0.0466666666667
"Fellowship apps..."	1.0	0.0	0.0	0.0
"\"If she basic, waffle house\" -Naj lol"	0.998	0.0	0.0	0.002
"@Captain_Obvio I got you bruh... remind me Monday lol that's when im going on break"	0.993333333333	0.0	0.0	0.00666666666667
"Breakfast for dinner... bout to heat up one of these microvave things"	0.969230769231	0.00153846153846	0.00153846153846	0.0276923076923
"Lips fall off around the world..."	0.974285714286	0.0	0.0	0.0257142857143
"@Latin_Soul13 eyyyy you know I need it lol"	0.971428571429	0.0	0.00285714285714	0.0257142857143
"These \"girls\" are dancing though lol these lil horse lol"	0.99	0.0	0.0	0.01
"Yes better be getting the fish number... give me good Peter and Jesus"	0.978571428571	0.0	0.0	0.0214285714286
"Folk love to talk... but don't say nothing... lol"	0.985454545455	0.0	0.0	0.0145454545455
"@A_itzFranklin late September"	0.99	0.0	0.0	0.01
"I just like helping people be great... I want others to be better..."	0.953333333333	0.00933333333333	0.0	0.0373333333333
"let me stop before I get in trouble ;-)"	1.0	0.0	0.0	0.0
"As long as who I'm talking to is better... then :-)"	0.975	0.0	0.0	0.025
"@DeMK1992 shoot right lol and on top of that these grants help"	0.96	0.0	0.0	0.04
"Shoutout to them 8am classes... praise the lord... never had one"	0.967692307692	0.00307692307692	0.0	0.0292307692308
"@hillsPHresh it does... now what?"	0.963333333333	0.0	0.0	0.0366666666667
"@RevrendDoctor do you mind expounding... :-) I appreciate the answer too"	0.989090909091	0.00181818181818	0.0	0.00909090909091
"What's the point of prayer is God knows it all? Hmmm...."	0.992307692308	0.0	0.0	0.00769230769231
"took courage... real courage"	0.964	0.0	0.004	0.032
"Shadiness has her place..."	0.992	0.0	0.0	0.008
"Professional Trade... *bites lip*"	0.957142857143	0.0	0.0	0.0428571428571
"damnit... forgot to thaw the fish"	0.96	0.0	0.0	0.04
"Akera done got on one of my statuses making noise... she better hush before I tag Kharee in..."	0.963	0.0	0.0	0.037
"Lord thank you for the connections..."	1.0	0.0	0.0	0.0
"@DrJayOh I know bruh... I know you lightskint you know how to act lol"	0.988571428571	0.0	0.00142857142857	0.01
"\"I like James, but Bernard..\" lol these convos"	0.986666666667	0.0	0.00666666666667	0.00666666666667
"@TeeJ_Mac that fact that he's morehouse lore lol"	0.951428571429	0.0	0.00285714285714	0.0457142857143
"@jaya_ai yo my phone won't unlock or work right message me on FB"	0.978333333333	0.0	0.0	0.0216666666667
"@Reed_is_Write very true.."	0.966666666667	0.0	0.0	0.0333333333333
"I need to make some calls... but I got to stick to my goal to last until Monday..."	0.972	0.0	0.0	0.028
"I wanted to curse out and fight... but I took a step back and breathed... took a moment to understand and to be understood"	0.951538461538	0.0	0.0	0.0484615384615
"@_jlog And I'm not in any way saying it shouldn't... at all."	0.958461538462	0.0	0.0	0.0415384615385
"Hell Wilson said himself he was vigilant..."	0.955	0.0	0.02	0.025
"@gangstaGURRY whhaat? I didn't know that?! why not lol"	0.978	0.0	0.0	0.022
"@TXBlkRepub as expected... you were saying some good stuff doc"	0.958	0.0	0.0	0.042
"@WhoIsSaulStone I can see how you could have seen that, but I don't think that's the point."	0.954444444444	0.0	0.0	0.0455555555556
"Tuff looks like my auntie..."	0.983333333333	0.0	0.00333333333333	0.0133333333333
"@PresidentRandle oh not saying I cant do long term lol but I cant text you right now my phone is out till tomorrow smh"	0.989565217391	0.0	0.0	0.0104347826087
"@C_R_C_J lol nobody im just salty lol or I just choose not to be messy"	0.982857142857	0.0	0.0	0.0171428571429
"The Lord knew what he was doing not allowing me to be a great singer lol"	0.99125	0.0	0.0	0.00875
"@TeeJ_Mac that's the other baby name... that white baby lol smh"	0.990909090909	0.0	0.0	0.00909090909091
"When I get this masters... lord when I get this masters"	0.976666666667	0.0	0.0	0.0233333333333
"@TeeJ_Mac bout to be a reality soon enuff bruh bruh"	0.984444444444	0.0	0.0	0.0155555555556
"People love to belittle weed smokers... I don't get that... at all."	0.98	0.0	0.0	0.02
"@TeeJ_Mac where we goin? and when? *packs bag*"	0.983636363636	0.0	0.0	0.0163636363636
"@DeMK1992 he is gone? lord who else???"	0.975	0.0	0.0	0.025
"@A_itzFranklin sept 26"	0.99	0.0	0.0	0.01
"@_82091 he said that? and the letter he wrote to the alumni speaks about how he plans to recruit intensively and give scholarships to those"	0.9608	0.0	0.0008	0.0384
"I need to get out... I'm not feeling well... but this time of solitude is helping me"	0.962105263158	0.0	0.0	0.0378947368421
"@Captain_Obvio phone still don't work... it's just going off and I can't turn it off but ill have a new one next week"	0.980869565217	0.0	0.0	0.0191304347826
"@Prodigy3211 lol!!"	1.0	0.0	0.0	0.0
"These stans lol... I love the passion though"	0.995555555556	0.0	0.0	0.00444444444444
"I wonder what Obama is going to do after? hmm"	0.967272727273	0.0	0.0	0.0327272727273
"@TeeRebleClef stranger!!! lord a mercy"	0.988	0.0	0.0	0.012
"@Latin_Soul13 exactly... lol"	1.0	0.0	0.0	0.0
"@DQ_Allegiance oh I gotta see it!"	0.983333333333	0.0	0.0	0.0166666666667
"@TrevellAnderson nah we done... lol Armani disappeared cause he knew better"	0.996363636364	0.0	0.0	0.00363636363636
"In other news... if ya'll don't stop inviting me to play candy crush smh lol"	0.99625	0.0	0.0	0.00375
"Pizza and a film... gnight"	0.98	0.0	0.00333333333333	0.0166666666667
"@TeeJ_Mac you said it lol must have meant my? I guess lol"	0.983333333333	0.0	0.0	0.0166666666667
"@Captain_Obvio smh im bout to uninstall this thing"	0.985714285714	0.0	0.00285714285714	0.0114285714286
"@TeeJ_Mac @AppelezMoiChris same thing I said but he got mad"	0.9925	0.0	0.0	0.0075
"These big girls too"	0.98	0.0	0.0	0.02
"...salty..."	1.0	0.0	0.0	0.0
"@rated_et oh that's the ish"	0.98	0.0	0.0	0.02
"@InJustTime you so damn silly lol I feel it"	0.995	0.0	0.0	0.005
"@TrevellAnderson don't you do that to her"	0.986666666667	0.0	0.0	0.0133333333333
"@_jlog What's wrong brother?"	0.97	0.0	0.0	0.03
"@armaniXmiguel lol so random lol"	0.98	0.0	0.0	0.02
"I'm mean only when I feel bullied... I don't belittle so don't try to belittle me"	0.968235294118	0.00470588235294	0.0	0.0270588235294
"@keenancarver what it do bruh!"	0.976	0.0	0.0	0.024
"yeh they shuffled this all around"	0.973333333333	0.0	0.00666666666667	0.02
"lord... can we live in a world with diversity"	0.99	0.0	0.002	0.008
"I don't like doing things perfunctorily..."	0.971428571429	0.0	0.0	0.0285714285714
"The edification of us all..."	0.976666666667	0.0	0.0	0.0233333333333
"@smodeste Amen Sherman lol amen!"	0.984	0.0	0.0	0.016
"Debating if I want to cook now... or workout first... eh. I hope all these kids aint in here"	0.967272727273	0.0	0.0	0.0327272727273
"@_DuhJon where is that?"	0.995	0.0	0.0	0.005
"Androgynous  voices in music... some of the best"	0.982222222222	0.0	0.0	0.0177777777778
"Today was a good day back on the grind... going to the office finally tomorrow :-)"	0.961176470588	0.0	0.0	0.0388235294118
"Don't shade the wrong person... :-) lol"	0.96	0.0	0.0	0.04
"@theOseries which?"	1.0	0.0	0.0	0.0
"Wendy's doesn't play bout these burgers.... my lord"	0.986666666667	0.0	0.0	0.0133333333333
"I never really felt it for Bernice... I feel it has always been more of a show with her... in person she's so... distant"	0.97037037037	0.00814814814815	0.0	0.0214814814815
"\"@TrevellAnderson: \"The Master's Tools Will Never Dismantle the Master's House.\" - Audre Lorde\" &lt;--- I despise this quote smh but eh"	0.955384615385	0.0	0.0	0.0446153846154
"@tuhmeer that ass gotta sing lol"	0.988	0.0	0.0	0.012
"Still don't like the quote"	0.956	0.0	0.0	0.044
"Time to go home..."	0.992	0.0	0.0	0.008
"Making progress... I pray my phone is here as a reward"	0.991666666667	0.0	0.0	0.00833333333333
"@C_R_C_J lol i see/hear lol"	0.98	0.0	0.0	0.02
"@PrimoTenore smh... it's been a full week and I broke my laptop smh"	0.993846153846	0.0	0.0	0.00615384615385
"Where is @itsjustE2 lol i need a song to get me through lol"	0.988333333333	0.0	0.0	0.0116666666667
"At least something has ya'll talking, hell ya'll cheer when a class gets canceled... change that then fuss about liquor..."	0.959130434783	0.00434782608696	0.0	0.0365217391304
"\"@evolsicisum: Hype on twitter; quiet as a mouse in person.\""	0.991428571429	0.0	0.00142857142857	0.00714285714286
"@TeeJ_Mac I almost read you up and down but then I saw it was u so shut up lol"	0.952222222222	0.0	0.0	0.0477777777778
"My computer is ready!!! But it's a holiday..."	0.958	0.0	0.0	0.042
"Morehouse will be fine... Just don't forget the good in the past."	0.988571428571	0.0	0.0	0.0114285714286
"@YOUNG_TEEZUS wat"	0.98	0.0	0.0	0.02
"Wat Drea Doin"	0.98	0.02	0.0	0.0
"@StoryOfAKilla lmao, I'm just fuckin Wth u"	0.96	0.00857142857143	0.0	0.0314285714286
"@MoneyMakinMoola Lmao, Just Chill Bro Cause U.O.E.N.O"	0.991428571429	0.00285714285714	0.0	0.00571428571429
"Ugh, Can't Go Ta Sleep :-("	0.982857142857	0.00285714285714	0.0	0.0142857142857
"Man Ma  PopPop Always Told Me, Ppl Gone Talk Bout U If U Rich Or Broke Just Don't Pay Tht Shit N Mind....."	0.992	0.0016	0.0	0.0064
"Anywho phone dry soo im fina watch tv til I k.o wit mi chunky#Goodnight"	0.978666666667	0.0	0.00266666666667	0.0186666666667
"Laying in his tt ashley arms"	0.976666666667	0.0	0.0	0.0233333333333
"@_MeoshaLakey Tell paris me nd amir said heyyyy nd we love yall"	0.985454545455	0.0	0.0	0.0145454545455
"&amp;&amp; his fat ass still sleep"	0.99	0.0	0.0	0.01
"Im soo inlove wit mi boy"	0.973333333333	0.0	0.00666666666667	0.02
"Mi baby goddaddy got him some more shoes"	0.9575	0.0025	0.015	0.025
"Shit run in mi blood line wat u think im do"	0.950909090909	0.0	0.00363636363636	0.0454545454545
"Told u pussy ass niggas mind yo business bitch I mean business"	0.995	0.0	0.0	0.005
"Goodnight!!!"	0.98	0.0	0.0	0.02
"Man im soooo fucking hungry"	0.976	0.0	0.0	0.024
"Tired of eating fast food dont nobody never wanna cook lazy ass people"	0.952307692308	0.0169230769231	0.0	0.0307692307692
"Was fina watch ah movie but ill pass.....!!!"	0.98	0.0	0.0	0.02
"@_BlackPooh Thats wat I was gone get anyway boo"	0.985	0.0	0.0	0.015
"Chunky granny off work I can get me ah nap in"	0.96	0.0	0.00181818181818	0.0381818181818
"Me &amp;&amp; his daddy had ah civilized conversation today!!!"	0.978	0.0	0.002	0.02
"Me&amp;&amp; chunky up &amp;&amp; blessed"	0.98	0.00333333333333	0.0	0.0166666666667
"They shit I heard its like I wouldnt expect it from that person but I forgot u can't put shit pass nobody"	0.972727272727	0.0	0.0	0.0272727272727
"When I be cleaning his tounge he be acting up on mi ass"	0.976923076923	0.0	0.00461538461538	0.0184615384615
"Amir goddaddy been doing good!!"	0.976666666667	0.0	0.0	0.0233333333333
"@TheRelevant_1 Lol fr we coming to get her sunday we going to church"	0.981666666667	0.0	0.0	0.0183333333333
"Fuck wat ah hater gota say bout!!!!"	0.9875	0.0	0.0	0.0125
"Mi baby &amp;&amp; all this moving"	0.963333333333	0.00666666666667	0.00333333333333	0.0266666666667
"Mi momma talking bout im be the same way shiddd not me got me fucked up all they way up!!!!"	0.977142857143	0.0	0.00190476190476	0.0209523809524
"Trying to see do I need to get him some white shoes or not??? Hmmm"	0.95625	0.0025	0.0	0.04125
"Im make mi momma cook me some rotel"	0.965	0.0025	0.01	0.0225
"Shun shun dont play bout her family!!!"	0.9775	0.0025	0.0025	0.0175
"Phone been sooo dry#shrugs"	0.992	0.0	0.0	0.008
"@FuckYou_BadAsx who yall play"	0.973333333333	0.0	0.0	0.0266666666667
"@CallMeCashOut__ ill bring him friday!!!"	0.98	0.0	0.0	0.02
"Thinking mall nd nail shop today!!!"	0.954285714286	0.0	0.0	0.0457142857143
"Amir just spit up all over me!!!ugh"	0.951111111111	0.00222222222222	0.00222222222222	0.0444444444444
"Fina head to the nail shop"	0.976666666667	0.0	0.0	0.0233333333333
"But paige bore o"	0.975	0.01	0.0	0.015
"Hot salt buttered popcorn"	0.98	0.01	0.005	0.005
"\u201c@boymaison: Don't open that\u201d \ud83d\ude11 Too late"	0.953333333333	0.0133333333333	0.0222222222222	0.0111111111111
"\u201c@LittleMsMills: @SiMoan_ ahaaha the truck driver and the boxes! Ah ah ah ah! Quarantinee\u201d lol I swear!! After WASSCE boredom \ud83d\ude11"	0.9608	0.016	0.02	0.0032
"Dogg.. Never mind"	0.985	0.015	0.0	0.0
"Ill just be here in my zone\nLaughing"	0.965	0.03	0.0	0.005
"@cubasgirl07 wassup"	1.0	0.0	0.0	0.0
"Smh"	0.98	0.02	0.0	0.0
"This headache is not workin"	0.972	0.0	0.0	0.028
"Weak ass check yoo they really played"	0.98	0.00571428571429	0.0	0.0142857142857
"That shit blew me lol"	0.976	0.0	0.0	0.024
"Ayoo stop lmao"	0.98	0.00666666666667	0.0	0.0133333333333
"Welp.... lol"	0.973333333333	0.0	0.00666666666667	0.02
"Lmaooo"	1.0	0.0	0.0	0.0
"LMFAOOOOOOO"	0.96	0.02	0.02	0.0
"\ud83d\ude21\ud83d\ude21\ud83d\ude21\ud83d\ude21\ud83d\ude21"	0.98	0.0	0.0	0.02
"@X__SassySina wya"	1.0	0.0	0.0	0.0
"@___ImKi umhuh"	1.0	0.0	0.0	0.0
"9:27"	1.0	0.0	0.0	0.0
"8:14"	0.96	0.0	0.0	0.04
"@Shxzzle @SmokeLoud_InkUp @SwayNGAF Hml"	0.98	0.02	0.0	0.0
"Money money money baaaags"	0.965	0.0	0.0	0.035
"\"@SON_OF_GUNN: @PINKnPEARLS_ u ugly so u cant B my twin .lol jp\" lol ok twin, but ima call u tho"	0.981739130435	0.000869565217391	0.00521739130435	0.0121739130435
"\"@Nats_WorldX_X: @PINKnPEARLS_ heyyy!\"hows life girl!"	0.953333333333	0.00222222222222	0.00666666666667	0.0377777777778
"@goldieglocks_ wya"	1.0	0.0	0.0	0.0
"Sleepy"	0.96	0.02	0.0	0.02
"Yeen bout this...yeen bout gunplay nigha"	0.985	0.0025	0.0	0.0125
"We dont get da same paper...yu a mf hater"	0.954545454545	0.0	0.0	0.0454545454545
"Single life gets boring quick!!!!"	0.953333333333	0.00333333333333	0.0	0.0433333333333
"I'm sleepy!"	0.953333333333	0.00666666666667	0.0133333333333	0.0266666666667
"Gotta headache"	0.99	0.0	0.0	0.01
"Finna call somebody"	0.986666666667	0.0	0.0	0.0133333333333
"Bbl"	1.0	0.0	0.0	0.0
"All hell"	0.97	0.01	0.0	0.02
"Let me get muh black ass up"	0.96	0.0	0.0	0.04
"Tired af"	0.96	0.0	0.0	0.04
"Stop rappin"	0.98	0.0	0.0	0.02
"Niggas Be Crazy"	0.953333333333	0.0	0.0	0.0466666666667
"Wassup Pussy's"	0.99	0.0	0.0	0.01
"@LoveYouSomeNAY_ no you not \ud83d\ude34 but hmp \ud83d\udc98\ud83d\ude0f\ud83d\ude18"	0.988571428571	0.0	0.00285714285714	0.00857142857143
"#vampgang \ud83d\ude0e"	0.99	0.0	0.0	0.01
"text back stupid @QueenZ____ \ud83d\ude34"	0.97	0.005	0.0	0.025
"@johntavier @OneFemaleDeep @s_huff @__itsJAVIA yasss"	1.0	0.0	0.0	0.0
"@Yafuuture__ Hmp"	1.0	0.0	0.0	0.0
"Niggas fufu"	1.0	0.0	0.0	0.0
"#300"	1.0	0.0	0.0	0.0
"Wake y'all ass up"	0.965	0.01	0.0	0.025
"X"	0.96	0.0	0.04	0.0
"Z"	0.96	0.0	0.0	0.04
"She Got Me \ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02"	0.96	0.0	0.0	0.04
"\ud83d\udcaf"	0.96	0.0	0.0	0.04
"@Tashaniquee wya"	0.96	0.02	0.02	0.0
"@TheRealAntwoin yea"	1.0	0.0	0.0	0.0
"@TheRealAntwoin aight"	1.0	0.0	0.0	0.0
"Yall nikkas talk"	0.96	0.00666666666667	0.0	0.0333333333333
"Niggas be sayin \" niggas be like \" but they be the niggas \" that be like \" ."	0.957894736842	0.02	0.00736842105263	0.0147368421053
"-goodnight boys &amp; girls...."	0.968	0.0	0.0	0.032
"@kaye_sosa prolly"	1.0	0.0	0.0	0.0
"My quads are on 10 right now safe to say I murdered em yesterday"	0.968571428571	0.0	0.0	0.0314285714286
"I hear ya we'll see"	0.98	0.0	0.0	0.02
"@Mooseyy_Moo lol"	1.0	0.0	0.0	0.0
"White people always coughing"	0.965	0.015	0.0	0.02
"Damn there all white females smoke cigs"	0.994285714286	0.0	0.0	0.00571428571429
"Just made bk tap out on the workout"	0.9725	0.0	0.0	0.0275
"Take control of your moment"	0.996	0.0	0.0	0.004
"Commit to me I commit to You"	0.991428571429	0.0	0.0	0.00857142857143
"Gotta get back on my 48 laws of power....so many books to read"	0.981333333333	0.0	0.0	0.0186666666667
"The Lord Strengthens me"	0.99	0.0	0.0	0.01
"I'm sleepy as shit"	0.995	0.0	0.0	0.005
"Soo ready for tomorrow"	1.0	0.0	0.0	0.0
"@MYlifeasJasmine got cha. I hit ya"	1.0	0.0	0.0	0.0
"@jaybmonroe my bad lol"	0.993333333333	0.0	0.0	0.00666666666667
"@jaybmonroe \ud83d\ude02 wait. You use to?"	0.977142857143	0.0	0.0	0.0228571428571
"@jaybmonroe here u go lol"	0.99	0.01	0.0	0.0
"I like my shoulders"	0.995	0.0	0.0	0.005
"Taking it to another level"	0.992	0.0	0.0	0.008
"@rahtweetn Happy G'day foo"	1.0	0.0	0.0	0.0
"@_DonnaNicole I'm tryna get dipped to"	0.988	0.008	0.0	0.004
"Coming back with a vengeance"	0.984	0.004	0.0	0.012
"@IrreplaceableJ lol"	1.0	0.0	0.0	0.0
"My cousin @ambitiousdri just don't fool with a real nigga no moe .. But ima always ride fa my boo though"	0.968	0.0	0.0	0.032
"Mane always bored .."	0.98	0.01	0.0	0.01
"@SmokeDat_Walter \u270b\ud83d\ude12"	0.98	0.0	0.0	0.02
"@thegcodes im chillin big homie! jus hollin atcha"	0.9825	0.0	0.0	0.0175
"X"	1.0	0.0	0.0	0.0
"Yung pnasty silly af"	1.0	0.0	0.0	0.0
"Feeling refresh......."	0.98	0.0	0.0	0.02
"Guess me n Jr.will go get these fresh cuts"	0.97	0.006	0.0	0.024
"Dnt cum my way fa nth Dnt hit my line fa nth fony ass fuck niggas u niggas is nth"	0.999	0.0	0.0	0.001
"Only real nigga I dne seen n da last few years dat kept it 1hunnit wit his lil bro is Quannell Newton,Respect a real nigga wen u c 1"	0.992903225806	0.000645161290323	0.0	0.00645161290323
"I'm strokin..."	0.993333333333	0.0	0.0	0.00666666666667
"Sweating up a storm cause we Dnt kid around"	0.986666666667	0.0	0.0	0.0133333333333
"Try to do rite n keep a cool head but they push a nigga to the top n can't hold it n nomo loose it n u know how I'm cumn"	0.997419354839	0.0	0.0	0.00258064516129
"September 9th Arsenio Hall is back!!"	0.982857142857	0.0171428571429	0.0	0.0
"Every woman thinks/believes she is a good woman.  \n\n\"good\" is definitely relative."	0.99875	0.00125	0.0	0.0
"@_bitchitsNICA Wya"	1.0	0.0	0.0	0.0
"@Pathakid \u2757\u2757"	0.98	0.02	0.0	0.0
"@ZxggyThxDon FB"	0.96	0.0	0.0	0.04
"bbl \u270c\ud83d\ude29"	0.96	0.01	0.0	0.03
"@ChellyChels_ \ud83d\ude02\ud83d\ude02\ud83d\ude29 YASSS"	0.98	0.01	0.0	0.01
"\u2197\u2198\u2199\u2196\u2197\u2199\u2198\u2196\u2198\u2199\u2197\u2199\u2198\u2197 NOW THROW DET ASS.!"	0.993333333333	0.00666666666667	0.0	0.0
"@YungMann_RB4L NF"	1.0	0.0	0.0	0.0
"This convo doe"	0.96	0.0	0.0	0.04
"Nigga swerve"	0.99	0.0	0.0	0.01
"Qa jq##"	1.0	0.0	0.0	0.0
"@Finnneey003 wyd"	1.0	0.0	0.0	0.0
"Imma cool ass female \ud83d\udcaf"	0.968	0.0	0.0	0.032
"Got some shit 2 handle 4 my house n  Then I'm around :)))) #DrayyTweet"	0.994285714286	0.0	0.0	0.00571428571429
"Somebody match this dope! #DrayyTweet"	0.97	0.01	0.0	0.02
"Guess that's why he can't keep a woman"	0.955	0.025	0.0	0.02
"\"@FreddyDee863: I'm on every social network I have a account with a still bored. Where the big booty hoes at?? Lmao\" imma tell on yo ass"	0.97	0.02	0.00133333333333	0.00866666666667
